"","nit","en_vm_canal1","en_vm_canal2","en_vm_canal3","en_vm_canal4","en_vm_canal5","en_vm_canal6","en_vm_canal7","en_vm_canal8","en_vm_canal9","en_vm_canal10","en_vm_otros","en_tx_canal1","en_tx_canal2","en_tx_canal3","en_tx_canal4","en_tx_canal5","en_tx_canal6","en_tx_canal7","en_tx_canal8","en_tx_canal9","en_tx_canal10","en_tx_otros","sal_vm_canal5","sal_vm_canal2","sal_vm_canal8","sal_vm_otros","sal_tx_canal5","sal_tx_canal2","sal_tx_canal8","sal_tx_otros","impo_cv","expo_vt","cxp","cxc","totalinventory","pagos_pj","pagos_pn","tiene_ventas_fisicas","tiene_ventas_electronicas","recaudos_pj","recaudos_pn","rotacion_inventarios","rotacion_cxc","rotacion_cxp","ciclo_negocio","ciclo_financiero","tot_entradas_anuales","tot_entradas_mensuales","tot_salidas_anuales","tot_salidas_mensuales"
"1208","C1688589473555507994",1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,3,6,2,0.273,0.727,1,0,0,0,3,4,4,6,5,4328212820.75,228.25,3698734144,604.916666633
"1209","C8485753679935273845",1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,2,2,2,3,2,0.894,0.106,1,0,0,0,3,3,3,5,4,1543259167.21,498.226190443,818155501.78,96.325757576
"1210","C2999176629047893428",1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,3,3,2,0.082,0.918,0,0,0,0,1,2,4,2,1,497939766.03,9.511904762,686213000.63,374.833333333
"1211","C5325356175121656466",1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,2,2,3,6,3,0.375,0.625,1,0,0,0,1,4,2,4,4,6507204823.5,150.249999967,2964117262,897.9166667
"1212","C7004211834308456433",1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,5,6,4,0.495,0.505,1,0,0,0,4,4,4,6,6,1505466080.15,451.550000037,0,0
"1213","C3601301087170600110",1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,2,0.093,0.907,0,0,0,0,2,1,1,2,3,252611129,7.722222222,66063952.08,104.4166667
"1214","C3349064917131708575",1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,4,3,1,2,3,0.265,0.735,1,0,0,0,6,2,1,5,6,1222532596.72,185.416666673,126361197.27,64.172727269
"1215","C7752752073386675198",1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,2,1,1,1,0.692,0.308,0,0,0,0,1,1,1,1,2,164776073.88,9.083333333,98384077.3,12.07272727
"1216","C5286466153246015195",1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,0,1,0,0,0,4,2,4,5,3,90432274.95,159.386363636,0,0
"1217","C691606740451672018",1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,3,4,6,0.251,0.749,1,0,0,0,6,1,1,5,6,400974705.6,271.166666674,179740573.77,20.499999997
"1218","C6438731183907431424",1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,2,6,2,0.195,0.805,1,0,0.135,0.865,1,4,1,4,5,2416053187.47,4706.207142517,1551300736,417.940476157
"1219","C1909785907407058975",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,6,6,0.248,0.752,1,0,0,0,3,2,1,4,5,11781696490.22,2452.011905102,4955308822.82,1470.87878822
"1220","C3909000769040279430",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,3,2,5,3,6,0.292,0.708,0,0,0,0,2,1,1,2,3,20087229053.53,4806.33333303,22509976267,4648.083333
"1221","C5672789974482200292",1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,1,0,0,0,3,1,1,4,4,720340935.45,649.888888852,0,0
"1222","C3288319974130970189",1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,2,2,3,6,6,0.37,0.63,1,0,0.4,0.6,6,2,1,6,6,7158151616.8,346.90000004,1906044098.3,195.75
"1223","C8085374393303588450",1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0.544,0.456,1,0,0,0,1,1,1,1,2,2048140909.3,1033.365151513,0,0
"1224","C6077989827320406773",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,2,6,2,0.31,0.69,1,0,0,0,1,4,1,4,5,7270922453.94,1420.611111105,5728926501,1024.08333333
"1225","C6607145963280507379",1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,3,6,3,0.664,0.336,1,0,0,0,1,4,2,5,6,773347226.23,241.816666697,363701038.1,6.083333333
"1226","C5772889188665824970",1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,2,2,3,6,1,0.359,0.641,1,0,0.229,0.771,1,4,2,4,4,5594539181.94,13827.63888963,441720012.4,249.25
"1227","C134676465348430116",1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,2,2,6,6,4,0.327,0.673,1,0,0.159,0.841,1,3,2,3,3,61645805570.69,47755.411110443,53354332094,1136.583333
"1228","C6737490869302627118",1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,4,3,2,5,6,0.052,0.948,0,0,0,0,6,2,1,6,6,7810710103.76,1706.13888855,1776896602.7,397.333333333
"1229","C7700357795982769040",1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,3,2,1,2,2,0.14,0.86,1,1,0.14,0.86,2,2,1,3,3,2775829654.96,687.583333398,1613697725.08,1050.583333333
"1230","C8209339069193022341",1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,3,2,6,3,6,0.701,0.299,1,0,0,1,2,1,2,2,2,24984459639.18,19621.94444777,11298854927,647.5833333
"1231","C8497615568357777047",1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,4,2,6,6,6,0.943,0.057,1,0,0,0,6,4,4,6,4,3168936401.08,244.583333367,714120851.5,104.4166667
"1232","C2862357437897887766",1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,2,2,1,2,2,0.817,0.183,0,0,0,0,3,3,1,5,5,350469145.23,31.66666667,215425136.5,19.33333333
"1233","C6007871887335456329",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,3,2,5,6,6,0.75,0.25,1,0,0,0,4,4,2,6,6,6310291805.9,1681.22222222,43815246.75,16.499999997
"1234","C1152072503164886022",1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,2,5,4,0.739,0.261,0,0,0,0,2,2,1,3,4,2608405933,37.749999993,666130518.6,51.58333333
"1235","C6118706792316982573",1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,3,2,3,3,6,0.048,0.952,0,0,0,0,6,2,2,5,6,4861278222.5,682.69047615,1449802411.5,269.40151513
"1236","C8986894635733331037",1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,2,2,2,3,4,0.02,0.98,1,0,0,0,1,1,1,2,2,15166167224.73,6443.08333363,4051438687,3543.666667
"1237","C5221338099532689795",0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,6,2,0.636,0.364,1,0,0,0,1,4,2,4,4,343234730.2,69.58333333,0,0
"1238","C5337944969969057979",1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,3,4,6,0.887,0.113,1,0,0,0,6,1,1,6,6,1201377345.77,21.499999997,714025000,7.833333333
"1239","C4348329812196594497",1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,2,2,6,3,6,0.798,0.202,1,0,0,0,6,1,3,5,4,6498104763.25,829.29166663,5202430907,58.63636364
"1240","C1261986846273083311",1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,4,4,3,0.927,0.073,0,0,0,0,2,3,2,4,3,4118548232.19,1137.7380952,1104126851,42.16666667
"1241","C9071159568255637290",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,3,6,2,0.823,0.177,1,0,0,0,1,4,1,4,4,1574763968.46,59.406565659,978279773.2,118.25
"1242","C7881496484408503079",1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,2,199026853.3,5.5,0,0
"1243","C4376257997591723006",1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,3,2,0.679,0.321,1,0,0.058,0.942,1,2,2,3,3,954594310.7,990.10555559,0,0
"1244","C3905276663855527864",1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,3,5,5,0.198,0.802,0,0,0,0,2,3,2,4,5,682606668.2,19.41666667,537756823.2,175
"1245","C6480144608228243588",1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,6,6,6,0.642,0.358,1,0,0,0,4,2,3,4,3,9478129249.2,10931.750000667,8209527156,246.74999997
"1246","C9054962426778554845",1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,2,2,4,6,6,0.651,0.349,1,0,0,0,6,4,2,6,6,3840004279.35,403.500000034,2995356456,222.6666667
"1247","C890795995115235287",1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,2,2,2,0.287,0.713,0,0,0,0,2,2,2,4,4,844860482.1,486.749999967,438699183.7,197.3333333
"1248","C1533373705238631703",1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,2,2,2,2,2,0.032,0.968,0,0,0,0,1,1,1,1,1,7052710937.7,545.29047619,5913314628,353.74999997
"1249","C5306066189494753808",1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,4,3,6,6,6,0.339,0.661,0,0,0,0,2,3,3,4,3,11083362074.7,459.54999993,2150697131,512.1666667
"1250","C8497373243879566253",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,4,0.444,0.556,1,0,0,0,2,4,2,6,6,3982833.67,6.083333333,0,0
"1251","C7401860451858605640",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,6,5,6,0.767,0.233,1,0,0,0,6,4,4,6,4,1102460762.46,149.666666677,171994141.53,16
"1252","C160251069919654980",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,2,2,2,2,2,0.608,0.392,0,0,0,0,1,1,1,2,2,1766749045.1,26.43333333,5.5e+07,1
"1253","C4508051379468408332",1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,2,2,6,0.326,0.674,1,0,0,0,6,3,4,6,6,467731014.93,23.694444441,353518542.66,153.944444444
"1254","C7340176921258341206",1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,2,2,6,6,4,0.65,0.35,1,0,0,0,1,4,2,6,6,1099630647.33,134.928571426,2497005829,92.91666667
"1255","C6790496551934896197",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,4,3,1,3,3,0.325,0.675,0,0,0,0,2,2,1,3,4,4184663173.79,703.19999997,2030153976.3,450.49999997
"1256","C1689175494207675965",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,2,2,2,2,2,0.362,0.638,0,0,0,0,1,1,1,1,2,3620922642.81,41.64285715,2629571320,611.3333333
"1257","C825211434179156042",1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,2,2,4,3,3,0.447,0.553,0,0,0,0,3,2,4,4,1,937650005.5,16.385714286,716099727,312.15
"1258","C1678003810662929807",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,2,2,4,0.471,0.529,1,0,0,0,6,1,2,6,6,14194868952.48,260.619047649,4466390343,461.3333333
"1259","C1563600975532331744",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,1,4,6,0.27,0.73,0,0,0,0,3,2,1,4,5,8701145532.66,637.878571432,3650602949,480.000000033
"1260","C833325514691610641",1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,3,2,5,5,6,0.412,0.588,1,0,0,0,3,1,1,3,4,17175560966.09,806.642857143,9121694301,1666.333333
"1261","C828804925664891258",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,2,2,6,6,6,0.891,0.109,1,0,0,0,3,2,2,4,4,39088982111.28,7141.027777773,18285745879,105.91666666
"1262","C885564168389855431",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,2,2,5,6,4,0.158,0.842,1,0,0,0,2,3,3,4,3,7304565515.66,1809.575757609,2613553894,615.5
"1263","C6013343574120800919",1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,2,2,6,2,6,0.051,0.949,1,0,0,0,2,1,4,2,1,15195715822.05,27681.333333363,7791113053,9689.466666667
"1264","C2771363448738745581",1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,2,2,6,6,6,0.343,0.657,0,0,0,0,3,3,2,4,4,141946876143.58,1996.16666667,128880379969,5985.75
"1265","C458370187936455713",1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,4,3,6,6,6,0.381,0.619,0,0,0,0,3,4,2,5,5,29628365549.36,463.011904796,10671719944,1636.583333
"1266","C6842194624531734209",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,2,2,4,4,5,0.732,0.268,0,0,0,0,4,3,3,5,5,4297524548.63,624.874999993,4296521295.3,331.6666667
"1267","C4516578066252719768",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,2,2,2,3,4,0.505,0.495,0,0,0,0,4,2,2,4,5,2349242251.56,176.469696969,2360871371,513.25
"1268","C2396402246278639427",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,6,6,0.489,0.511,0,0,0,0,6,4,4,6,4,0,0,0,0
"1269","C4462852870509413696",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,6,6,5,0.701,0.299,0,0,0,0,1,1,2,2,2,10875019904.26,435.710714316,3758616559.38,336.2916667
"1270","C4014718177250378253",1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,2,2,6,6,6,0.31,0.69,0,0,0,0,5,3,4,5,1,37837298731.77,1275.722222219,18625283807,3697.5
"1271","C5301015323635566500",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,2,2,6,6,6,0.374,0.626,1,0,0,0,3,1,2,4,3,17011457927.05,2561.318181849,8468986977,1417.750000333
"1272","C4920012352673934112",1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,6,6,0.892,0.108,1,0,0,0,2,3,2,4,4,1660660741,4.222222222,0,0
"1273","C5969405131522867746",1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,2,2,2,3,2,0.611,0.389,1,0,0,0,2,2,2,3,3,1802479759.48,1104.583333297,671226750.8,175.1666667
"1274","C7586847434369240669",1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,3,2,5,6,6,0.013,0.987,1,0,0.017,0.983,6,2,3,6,6,10274651237.9,22457.16666663,5167363133,2056.83333367
"1275","C9108796994287694630",1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,3,3,4,0.534,0.466,0,0,0,0,6,3,3,6,6,2338126183.78,153.587121215,1599000437.7,477.1666667
"1276","C2224145269470456746",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,2,2,6,6,6,0.176,0.824,1,0,0,0,2,1,3,3,2,102455419452.32,15873.583333,56244543637,11683.75
"1277","C8118185778120064544",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,4,3,5,6,6,0.327,0.673,1,1,0,0,5,2,1,5,5,72028518401.69,5094.79166667,30838142471,4556.833333
"1278","C9132856719888954966",1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,6,6,6,0.625,0.375,0,0,0,0,2,2,3,4,3,5033907329.67,29.33333333,0,0
"1279","C3780213779650337274",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,2,5,3,0.567,0.433,0,0,0,0,3,3,1,5,5,7309721038.7,327.75000003,6709557662,1189.333333
"1280","C2666541773372966970",1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,2,5,6,0.8,0.2,1,0,0,0,6,3,1,6,6,219870321.95,28.58333333,386822075,50.16666667
"1281","C913076862542399994",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,2,2,2,0.465,0.535,0,0,0,0,4,3,3,5,5,1752581331.32,168.606060573,1479749596,525.1666667
"1282","C4272450691475751768",1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,2,2,6,6,6,0.379,0.621,1,0,0,0,4,4,4,6,6,9416628063.67,1700.515873381,8695326282,1958.083333
"1283","C6157523039328871232",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,2,2,6,6,6,0.142,0.858,1,0,0,0,2,3,2,4,3,126788880866.84,104019.81547613,123108357999,17076.6666633
"1284","C4120196649974941126",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,2,5,1,0.308,0.692,1,0,0.011,0.989,1,4,2,5,5,2894495561.22,889.64166664,2531810857,699.9166667
"1285","C6326067420465873519",1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,2,6,6,6,1,0,1,0,0,0,2,1,1,3,3,35422911171.67,502.72222223,17570666667,16.55555556
"1286","C4462648445041301988",1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,4,3,5,3,6,0.844,0.156,1,0,0,0,6,2,4,5,4,4157462440.31,1635.305555587,265785293.5,30.66666667
"1287","C6324299942307433980",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,4,2,3,5,4,0.576,0.424,0,0,0,0,5,2,3,5,5,11014098079.9,291.922222222,6322055360,318.138888922
"1288","C5769304852700148663",1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,2,2,2,5,4,0.653,0.347,0,0,0,0,5,3,2,5,6,522696288.03,40.86666667,250585288.8,17.75
"1289","C7055589057158470022",1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,6,6,6,0.126,0.874,1,0,0,0,2,4,4,5,3,9930576172.23,2261.827778108,7770487140.1,1568.444444111
"1290","C4940383693246473009",1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,2,2,6,6,3,0.102,0.898,1,0,0,0,1,4,2,5,5,5549193832.06,385.333333334,3997108655,2233.666667
"1291","C4078884501067172631",1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,3,2,4,5,5,0.743,0.257,1,0,0,0,6,4,4,6,5,2444701689.22,581.166666597,449187880.9,136.3333333
"1292","C779095914877336093",1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,3,2,6,6,6,0.403,0.597,0,0,0,0,4,4,3,5,5,4626744627.03,209.083333336,3247379373,905.5833333
"1293","C1216313268527772356",1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0.538,0.462,0,0,0,0,1,1,1,1,2,2292881310.13,1988.66666636,0,0
"1294","C5818593373082539768",1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,2,2,3,4,3,0.514,0.486,1,0,0,0,3,3,3,5,4,10676515400.7,379.440476147,3858265400,711.5833333
"1295","C2890689745522777916",1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,5,1,0.132,0.868,0,0,0,0,1,2,1,2,3,2786239180.92,53.333333333,3385767583,2007.91666667
"1296","C1576337854936732880",1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,3,2,5,6,6,0.432,0.568,0,0,0,0,3,4,2,5,5,8663908793.56,256.805555559,6524953868,537.75
"1297","C2304921490613299144",1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,2,2,3,4,3,0.946,0.054,1,0,1,0,4,4,3,5,5,1528623075.84,478.238636327,1110947394,96.66666667
"1298","C8425962242406493862",1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,3,2,3,2,3,0.364,0.636,1,0,0,0,3,1,3,4,3,7017286782.91,1619.833333326,4669504726,681.50000003
"1299","C682220590591060138",1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2,6,3,0.891,0.109,1,0,0,0,4,4,3,6,6,1160383257.77,227.31666663,0,0
"1300","C8302771544914709915",1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,6,6,3,0.217,0.783,0,0,0,0,1,2,3,3,1,3260342188.07,4.563636364,1707171770,91.16666667
"1301","C5075700665677028555",1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,2,2,2,2,2,0.672,0.328,0,0,0,0,2,1,2,2,2,1409156326.97,437.875000003,1462343350,373.4166667
"1302","C443927687607924637",1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,2,3,1,0,0,0,0,0,2,2,3,4,2,1680090847,631.545238132,0,0
"1303","C8027655334060936332",1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,2,1,0.885,0.115,0,0,0,0,1,2,1,2,3,715254357.13,243.00000003,73104740.92,5.75
"1304","C9048165793210438143",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,4,2,1,3,6,0.67,0.33,1,0,1,0,6,2,1,6,6,4367744846.3,805.873015943,779783901,50.75
"1305","C8657945111176566426",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,2,2,3,2,2,0.522,0.478,1,0,0,0,1,1,2,2,2,4279509652.06,116.026190483,2844820350,413.41666667
"1306","C1615814842798808318",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,3,2,3,3,5,0.471,0.529,1,0,0,0,6,3,3,6,6,2748677250.99,470.438888889,1182868910.97,196.083333367
"1307","C4761896596805825675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,2,0.497,0.503,1,0,0,0,1,4,2,4,3,0,0,0,0
"1308","C8436074101881876885",1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,3,2,3,2,2,0.391,0.609,0,0,0,0,6,4,4,6,1,603917861.82,240.894444474,277938464.4,185
"1309","C2466911834453318297",1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,3,2,2,3,4,0.465,0.535,1,0,0,0,5,3,1,5,6,2513191927.8,112.566666663,1242213353,699.9166667
